192.168.11.47,ctldl.windowsupdate.com,3
192.168.11.47,dmd.metaservices.microsoft.com,3
192.168.11.47,ocsp.godaddy.com,3
192.168.11.47,r2---sn-vgqsrn7l.gvt1.com,3
192.168.11.47,<hostname,1
192.168.11.47,clientservices.googleapis.com,1
192.168.11.47,config.messenger.msn.com,1
192.168.11.47,ocsp.comodoca.com,1
192.168.11.47,www.microsoft.com,1
192.168.11.78,media.gettyimages.com,865
192.168.11.78,butler.adobe.com,269
192.168.11.78,www.thinkstockphotos.com,171
192.168.11.78,as.gettyservices.com,125
192.168.11.78,nexus.ensighten.com,53
192.168.11.78,sales.liveperson.net,51
192.168.11.78,3656617.fls.doubleclick.net,46
192.168.11.78,fls.doubleclick.net,45
192.168.11.78,px.steelhousemedia.com,44
192.168.11.78,autodiscover.flexibleplan.com,27
192.168.11.78,dx.steelhousemedia.com,22
192.168.11.78,img.en25.com,19
192.168.11.78,pixel.mathtag.com,17
192.168.11.78,ocsp.apple.com,16
192.168.11.78,www.flexibleplan.com,14
192.168.11.78,flexibleplan.actonservice.com,11
192.168.11.78,d2px42oyb4skyz.cloudfront.net,7
192.168.11.78,init-p01st.push.apple.com,7
192.168.11.78,ocsp.digicert.com,6
192.168.11.78,r20.rs6.net,5
192.168.11.78,analytics.clickdimensions.com,3
192.168.11.78,portal.flexibleplan.com,3
192.168.11.78,flexibleplan.com,2
192.168.11.78,osxapps.itunes.apple.com,2
192.168.11.78,acroipm2.adobe.com,1
192.168.11.78,init.ess.apple.com,1
192.168.11.78,sbi.picscout.com,1
192.168.11.78,updates-http.cdn-apple.com,1
192.168.11.78,www.act-on.com,1
192.168.11.78,www.paycomonline.com,1
192.168.11.78,www.tuveinvestments.com,1
192.168.11.44,fpinv-tfs1002,1507
192.168.11.44,ocsp.digicert.com,51
192.168.11.44,imsloggingservicedev,48
192.168.11.44,email.flexibleplan.com,20
192.168.11.44,au.download.windowsupdate.com,19
192.168.11.44,ocsp.comodoca.com,17
192.168.11.44,crl.microsoft.com,14
192.168.11.44,ocsp.pki.goog,14
192.168.11.44,www.sqlservercentral.com,13
192.168.11.44,173.243.138.107,12
192.168.11.44,updates.cdc.carbonblack.io,12
192.168.11.44,ocsp.godaddy.com,10
192.168.11.44,detectportal.firefox.com,8
192.168.11.44,ocsp.entrust.net,8
192.168.11.44,ocsp.sca1b.amazontrust.com,8
192.168.11.44,173.243.138.105,5
192.168.11.44,173.243.138.101,4
192.168.11.44,173.243.138.102,4
192.168.11.44,ds.download.windowsupdate.com,4
192.168.11.44,173.243.138.104,3
192.168.11.44,fpinv-sp1001,3
192.168.11.44,m.addthisedge.com,3
192.168.11.44,ocsp.int-x3.letsencrypt.org,3
192.168.11.44,status.thawte.com,3
192.168.11.44,www.flexibleplan.com,3
192.168.11.44,173.243.138.106,2
192.168.11.44,autodiscover.flexibleplan.com,2
192.168.11.44,ctldl.windowsupdate.com,2
192.168.11.44,download.windowsupdate.com,2
192.168.11.44,m.addthis.com,2
192.168.11.44,ocsp.usertrust.com,2
192.168.11.44,173.243.138.108,1
192.168.11.44,96.45.33.106,1
192.168.11.44,api-public.addthis.com,1
192.168.11.44,config.messenger.msn.com,1
192.168.11.44,crl4.digicert.com,1
192.168.11.44,discover.com,1
192.168.11.44,epiv.cardlytics.com,1
192.168.11.44,ocsp.trustwave.com,1
192.168.11.44,officeredir.microsoft.com,1
192.168.11.44,s7.addthis.com,1
192.168.11.44,status.geotrust.com,1
192.168.11.44,status.rapidssl.com,1
192.168.11.44,su.addthis.com,1
192.168.11.44,support.content.office.microsoft.com,1
192.168.11.44,tags.bluekai.com,1
192.168.11.44,www.discover.com,1
192.168.11.44,www.googletagmanager.com,1
192.168.11.76,fpinv-tfs1002,1397
192.168.11.76,webportalqatest,67
192.168.11.76,imsloggingservicedev,49
192.168.11.76,tile-service.weather.microsoft.com,17
192.168.11.76,email.flexibleplan.com,16
192.168.11.76,192.168.11.73,14
192.168.11.76,az861674.vo.msecnd.net,14
192.168.11.76,fpiauthorizationserverpreprod,14
192.168.11.76,analytics.clickdimensions.com,11
192.168.11.76,ocsp.digicert.com,10
192.168.11.76,updates.cdc.carbonblack.io,10
192.168.11.76,api,8
192.168.11.76,2.tlu.dl.delivery.mp.microsoft.com,7
192.168.11.76,169.254.169.254,6
192.168.11.76,173.243.138.105,6
192.168.11.76,fpdownload2.macromedia.com,6
192.168.11.76,redirector.gvt1.com,6
192.168.11.76,www.flexibleplan.com,6
192.168.11.76,3.tlu.dl.delivery.mp.microsoft.com,5
192.168.11.76,621014af50f444f896980fa667188259.monitor-eqatec.com,5
192.168.11.76,go.microsoft.com,5
192.168.11.76,173.243.138.107,4
192.168.11.76,7.tlu.dl.delivery.mp.microsoft.com,4
192.168.11.76,96.45.33.106,4
192.168.11.76,dl.delivery.mp.microsoft.com,4
192.168.11.76,r1---sn-vgqsrned.gvt1.com,4
192.168.11.76,store-images.s-microsoft.com,4
192.168.11.76,www.outlook.com,4
192.168.11.76,7.au.download.windowsupdate.com,3
192.168.11.76,ctldl.windowsupdate.com,3
192.168.11.76,i.imgur.com,3
192.168.11.76,173.243.138.101,2
192.168.11.76,173.243.138.104,2
192.168.11.76,173.243.138.106,2
192.168.11.76,autodiscover.flexibleplan.com,2
192.168.11.76,blob.weather.microsoft.com,2
192.168.11.76,code-bude.net,2
192.168.11.76,content.dellsupportcenter.com,2
192.168.11.76,goto.flexibleplan.com,2
192.168.11.76,itextpdf.com,2
192.168.11.76,nuget.org,2
192.168.11.76,r2---sn-vgqsrn7l.gvt1.com,2
192.168.11.76,www.dnx-solutions.co.uk,2
192.168.11.76,www.gravatar.com,2
192.168.11.76,www.mysql.com,2
192.168.11.76,www.nuget.org,2
192.168.11.76,apitize.com.s3.amazonaws.com,1
192.168.11.76,avatars2.githubusercontent.com,1
192.168.11.76,download.amd.com,1
192.168.11.76,download.codeplex.com,1
192.168.11.76,download.microsoft.com,1
192.168.11.76,download.windowsupdate.com,1
192.168.11.76,emdl.ws.microsoft.com,1
192.168.11.76,isrg.trustid.ocsp.identrust.com,1
192.168.11.76,kephas-framework.com,1
192.168.11.76,nlog-project.org,1
192.168.11.76,ocsp.godaddy.com,1
192.168.11.76,ocsp.int-x3.letsencrypt.org,1
192.168.11.76,ocsp.msocsp.com,1
192.168.11.76,ocsp.verisign.com,1
192.168.11.76,reactjs.net,1
192.168.11.76,s2.symcb.com,1
192.168.11.76,seleniumhq.org,1
192.168.11.76,serilog.net,1
192.168.11.76,sv.symcd.com,1
192.168.11.76,upload.wikimedia.org,1
192.168.11.76,weather.service.msn.com,1
192.168.11.76,www.antlr.org,1
192.168.11.76,www.attachplus.com,1
192.168.11.76,www.modernizr.com,1
192.168.11.76,www.oracle.com,1
192.168.11.76,www.seleniumhq.org,1
192.168.11.98,gekko.spiceworks.com,412
192.168.11.98,fpinv-fs1001,295
192.168.11.98,email.flexibleplan.com,266
192.168.11.98,px.spiceworks.com,192
192.168.11.98,herald.spiceworks.com,133
192.168.11.98,192.168.11.73,47
192.168.11.98,www.google-analytics.com,42
192.168.11.98,tr.clipcentric.com,35
192.168.11.98,<hostname,15
192.168.11.98,tile-service.weather.microsoft.com,13
192.168.11.98,www.flexibleplan.com,12
192.168.11.98,autodiscover.flexibleplan.com,10
192.168.11.98,ocsp.digicert.com,10
192.168.11.98,content.dellsupportcenter.com,8
192.168.11.98,www.googletagservices.com,8
192.168.11.98,173.243.138.108,6
192.168.11.98,store-images.s-microsoft.com,6
192.168.11.98,tps30.doubleverify.com,6
192.168.11.98,updates.cdc.carbonblack.io,6
192.168.11.98,gala.spiceworks.com,5
192.168.11.98,rtb0.doubleverify.com,5
192.168.11.98,static.spiceworks.com,5
192.168.11.98,tps10205.doubleverify.com,5
192.168.11.98,tps10211.doubleverify.com,5
192.168.11.98,173.243.138.105,4
192.168.11.98,ccleaner.tools.avcdn.net,4
192.168.11.98,clipcentric-a.akamaihd.net,4
192.168.11.98,tps10252.doubleverify.com,4
192.168.11.98,tps601.doubleverify.com,4
192.168.11.98,tps613.doubleverify.com,4
192.168.11.98,tps616.doubleverify.com,4
192.168.11.98,tps618.doubleverify.com,4
192.168.11.98,cm.g.doubleclick.net,3
192.168.11.98,emupdate.avcdn.net,3
192.168.11.98,ip-info.ff.avast.com,3
192.168.11.98,m.chiltepin.net,3
192.168.11.98,themes.googleusercontent.com,3
192.168.11.98,tps10244.doubleverify.com,3
192.168.11.98,tps614.doubleverify.com,3
192.168.11.98,173.243.138.102,2
192.168.11.98,173.243.138.103,2
192.168.11.98,173.243.138.104,2
192.168.11.98,a.dpmsrv.com,2
192.168.11.98,blob.weather.microsoft.com,2
192.168.11.98,ctldl.windowsupdate.com,2
192.168.11.98,musicart.xboxlive.com,2
192.168.11.98,tag.apxlv.com,2
192.168.11.98,tpc.googlesyndication.com,2
192.168.11.98,cacerts.rapidssl.com,1
192.168.11.98,crl.verisign.com,1
192.168.11.98,ib.adnxs.com,1
192.168.11.98,idsync.rlcdn.com,1
192.168.11.98,ocsp.comodoca.com,1
192.168.11.98,ocsp.msocsp.com,1
192.168.11.98,ocsp.usertrust.com,1
192.168.11.98,pippio.com,1
192.168.11.98,pubads.g.doubleclick.net,1
192.168.11.98,s.dpmsrv.com,1
192.168.11.98,s.symcd.com,1
192.168.11.98,tps10266.doubleverify.com,1
192.168.11.98,weather.service.msn.com,1
192.168.11.38,otf.msn.com,141
192.168.11.38,static-global-s-msn-com.akamaized.net,111
192.168.11.38,gekko.spiceworks.com,91
192.168.11.38,ping.chartbeat.net,53
192.168.11.38,nym1-ib.adnxs.com,52
192.168.11.38,ib.adnxs.com,47
192.168.11.38,www.msn.com,41
192.168.11.38,px.spiceworks.com,37
192.168.11.38,at.atwola.com,35
192.168.11.38,m.adnxs.com,35
192.168.11.38,img-s-msn-com.akamaized.net,34
192.168.11.38,b.scorecardresearch.com,32
192.168.11.38,update.pgp.com,31
192.168.11.38,contextual.media.net,28
192.168.11.38,log.adaptv.advertising.com,27
192.168.11.38,opps.taboola.com,27
192.168.11.38,herald.spiceworks.com,25
192.168.11.38,cvision.media.net,23
192.168.11.38,pagead2.googlesyndication.com,20
192.168.11.38,static-entertainment-eus-s-msn-com.akamaized.net,20
192.168.11.38,ocsp.digicert.com,19
192.168.11.38,ocsp.godaddy.com,19
192.168.11.38,wf.taboola.com,17
192.168.11.38,www.google.com,17
192.168.11.38,www.google-analytics.com,16
192.168.11.38,2df7e.v.fwmrm.net,14
192.168.11.38,c.msn.com,14
192.168.11.38,cms.analytics.yahoo.com,14
192.168.11.38,crl.microsoft.com,14
192.168.11.38,eb2.3lift.com,14
192.168.11.38,qsearch.media.net,14
192.168.11.38,convnjmp.taboola.com,12
192.168.11.38,segments.adap.tv,12
192.168.11.38,track1.aniview.com,12
192.168.11.38,au.download.windowsupdate.com,11
192.168.11.38,173.243.138.104,9
192.168.11.38,acdn.adnxs.com,9
192.168.11.38,173.243.138.107,8
192.168.11.38,aa.agkn.com,8
192.168.11.38,adadvisor.net,8
192.168.11.38,crl.pki.goog,8
192.168.11.38,imprnjmp.taboola.com,8
192.168.11.38,pix04.revsci.net,8
192.168.11.38,96.45.33.106,7
192.168.11.38,a.dpmsrv.com,7
192.168.11.38,cdn.viglink.com,7
192.168.11.38,cm.g.doubleclick.net,7
192.168.11.38,ds.download.windowsupdate.com,7
192.168.11.38,redirector.gvt1.com,7
192.168.11.38,173.243.138.102,6
192.168.11.38,173.243.138.106,6
192.168.11.38,173.243.138.108,6
192.168.11.38,api.viglink.com,6
192.168.11.38,blob.weather.microsoft.com,6
192.168.11.38,ctldl.windowsupdate.com,6
192.168.11.38,ocsp.comodoca.com,6
192.168.11.38,pixel.advertising.com,6
192.168.11.38,pixel.quantserve.com,6
192.168.11.38,secure-us.imrworldwide.com,6
192.168.11.38,updates.cdc.carbonblack.io,6
192.168.11.38,vidstat.taboola.com,6
192.168.11.38,<hostname,5
192.168.11.38,choices.trustarc.com,5
192.168.11.38,m.c.lnkd.licdn.com,5
192.168.11.38,themes.googleusercontent.com,5
192.168.11.38,vcdn.adnxs.com,5
192.168.11.38,192.168.11.25,4
192.168.11.38,192.168.11.28,4
192.168.11.38,192.168.11.29,4
192.168.11.38,192.168.11.40,4
192.168.11.38,216.115.208.230,4
192.168.11.38,ads.adaptv.advertising.com,4
192.168.11.38,cdn.adnxs.com,4
192.168.11.38,platform.twitter.com,4
192.168.11.38,r1---sn-vgqsrned.gvt1.com,4
192.168.11.38,rp.gwallet.com,4
192.168.11.38,status.geotrust.com,4
192.168.11.38,status.rapidssl.com,4
192.168.11.38,sync.adap.tv,4
192.168.11.38,sync.adaptv.advertising.com,4
192.168.11.38,tpc.googlesyndication.com,4
192.168.11.38,weather.service.msn.com,4
192.168.11.38,www.googletagservices.com,4
192.168.11.38,15.taboola.com,3
192.168.11.38,192.168.11.73,3
192.168.11.38,cdn.cmeden.com,3
192.168.11.38,conversions.adaptv.advertising.com,3
192.168.11.38,crl.comodoca.com,3
192.168.11.38,crl.verisign.com,3
192.168.11.38,dtm.advertising.com,3
192.168.11.38,idsync.rlcdn.com,3
192.168.11.38,o.aolcdn.com,3
192.168.11.38,ocsp.entrust.net,3
192.168.11.38,ocsp.int-x3.letsencrypt.org,3
192.168.11.38,ocsp.usertrust.com,3
192.168.11.38,pixel.s3xified.com,3
192.168.11.38,pixel.tapad.com,3
192.168.11.38,r2---sn-vgqsrn7l.gvt1.com,3
192.168.11.38,static.chartbeat.com,3
192.168.11.38,sync.mathtag.com,3
192.168.11.38,use-tor.adsrvr.org,3
192.168.11.38,widgets.outbrain.com,3
192.168.11.38,wus-streaming-video-msn-com.akamaized.net,3
192.168.11.38,www.bizographics.com,3
192.168.11.38,www.microsoft.com,3
192.168.11.38,www138.civicscience.com,3
192.168.11.38,173.243.138.103,2
192.168.11.38,173.243.138.105,2
192.168.11.38,a01.korrelate.net,2
192.168.11.38,acds.prod.vidible.tv,2
192.168.11.38,adaptv.pixel.invitemedia.com,2
192.168.11.38,ads.scorecardresearch.com,2
192.168.11.38,ads.yahoo.com,2
192.168.11.38,ajax.googleapis.com,2
192.168.11.38,aorta.clickagy.com,2
192.168.11.38,auth.svcs.verizon.com,2
192.168.11.38,banner.advertising.com,2
192.168.11.38,bid.g.doubleclick.net,2
192.168.11.38,cc.chango.com,2
192.168.11.38,cdn.taboola.com,2
192.168.11.38,community.spiceworks.com,2
192.168.11.38,dellincca.dell.com,2
192.168.11.38,dmp.brand-display.com,2
192.168.11.38,dpm.demdex.net,2
192.168.11.38,foxnews-f.akamaihd.net,2
192.168.11.38,idpix.media6degrees.com,2
192.168.11.38,imasdk.googleapis.com,2
192.168.11.38,m.chiltepin.net,2
192.168.11.38,match.adsrvr.org,2
192.168.11.38,pippio.com,2
192.168.11.38,pixel.everesttech.net,2
192.168.11.38,pubads.g.doubleclick.net,2
192.168.11.38,px.moatads.com,2
192.168.11.38,px.owneriq.net,2
192.168.11.38,pxl.connexity.net,2
192.168.11.38,rs.gwallet.com,2
192.168.11.38,sb.scorecardresearch.com,2
192.168.11.38,seg.a3cloud.net,2
192.168.11.38,su.addthis.com,2
192.168.11.38,sync.adtelligent.com,2
192.168.11.38,t.a3cloud.net,2
192.168.11.38,www.public-trust.com,2
192.168.11.38,15.basebanner.com,1
192.168.11.38,173.243.138.101,1
192.168.11.38,192.168.11.106,1
192.168.11.38,acroipm2.adobe.com,1
192.168.11.38,adm.fwmrm.net,1
192.168.11.38,ads.adap.tv,1
192.168.11.38,audex.userreport.com,1
192.168.11.38,beacon.walmart.com,1
192.168.11.38,bh.contextweb.com,1
192.168.11.38,bid.socdm.com,1
192.168.11.38,c1.adform.net,1
192.168.11.38,cdn.adaptv.advertising.com,1
192.168.11.38,click2pop.8x8.com,1
192.168.11.38,cms.quantserve.com,1
192.168.11.38,convnjmp.zorosrv.com,1
192.168.11.38,crl.sca1b.amazontrust.com,1
192.168.11.38,crl3.digicert.com,1
192.168.11.38,csc3-2010-crl.verisign.com,1
192.168.11.38,d5p.de17a.com,1
192.168.11.38,dis.criteo.com,1
192.168.11.38,download.advanced-ip-scanner.com,1
192.168.11.38,download.windowsupdate.com,1
192.168.11.38,fcmatch.google.com,1
192.168.11.38,fpi-ltqqq2,1
192.168.11.38,g.msn.com,1
192.168.11.38,gala.spiceworks.com,1
192.168.11.38,gklfs-giam6.ads.tremorhub.com,1
192.168.11.38,google.com,1
192.168.11.38,gpush.cogocast.net,1
192.168.11.38,grey.erne.co,1
192.168.11.38,h6.msn.com,1
192.168.11.38,img.s-msn.com,1
192.168.11.38,observe.aniview.com,1
192.168.11.38,ocsp.comodoca4.com,1
192.168.11.38,ocsp.msocsp.com,1
192.168.11.38,ocsp.starfieldtech.com,1
192.168.11.38,ocsp.verisign.com,1
192.168.11.38,ocsps.ssl.com,1
192.168.11.38,odr.mookie1.com,1
192.168.11.38,ps.eyeota.net,1
192.168.11.38,px.powerlinks.com,1
192.168.11.38,s.amazon-adsystem.com,1
192.168.11.38,s.dpmsrv.com,1
192.168.11.38,s.symcd.com,1
192.168.11.38,s.thebrighttag.com,1
192.168.11.38,secure-gl.imrworldwide.com,1
192.168.11.38,sf.symcd.com,1
192.168.11.38,sp1.convertro.com,1
192.168.11.38,sslcom.ocsp-certum.com,1
192.168.11.38,static.spiceworks.com,1
192.168.11.38,status.thawte.com,1
192.168.11.38,t.wayfair.com,1
192.168.11.38,tag.apxlv.com,1
192.168.11.38,tag.cogocast.net,1
192.168.11.38,tags.bluekai.com,1
192.168.11.38,uip.semasio.net,1
192.168.11.38,uipglob.semasio.net,1
192.168.11.38,vidstatb.taboola.com,1
192.168.11.38,www.advanced-ip-scanner.com,1
192.168.11.38,www.attachplus.com,1
192.168.11.38,www.gstatic.com,1
192.168.11.38,www.msftncsi.com,1
192.168.11.38,www.piriform.com,1
192.168.11.38,z.moatads.com,1
192.168.11.26,imsappserverprod,460
192.168.11.26,fpinv-gfi1001,328
192.168.11.26,webpreprodtest,135
192.168.11.26,imsloggingserviceprod,100
192.168.11.26,email.flexibleplan.com,74
192.168.11.26,autodiscover.flexibleplan.com,68
192.168.11.26,imsappserverpostprod,55
192.168.11.26,analytics.clickdimensions.com,36
192.168.11.26,cms,30
192.168.11.26,192.168.11.73,23
192.168.11.26,www.flexibleplan.com,22
192.168.11.26,fpinv-sp1001,21
192.168.11.26,crl.microsoft.com,17
192.168.11.26,au.download.windowsupdate.com,13
192.168.11.26,d2px42oyb4skyz.cloudfront.net,13
192.168.11.26,96.45.33.106,12
192.168.11.26,flexibleplan.actonservice.com,12
192.168.11.26,ocsp.digicert.com,11
192.168.11.26,portal.flexibleplan.com,10
192.168.11.26,crl.pki.goog,9
192.168.11.26,updates.cdc.carbonblack.io,8
192.168.11.26,173.243.138.105,6
192.168.11.26,173.243.138.106,6
192.168.11.26,ds.download.windowsupdate.com,6
192.168.11.26,ocsp.comodoca.com,6
192.168.11.26,ocsp.godaddy.com,6
192.168.11.26,www.usafinancial.com,6
192.168.11.26,www.usafinancial.net,6
192.168.11.26,imsloggingserviceqa,5
192.168.11.26,173.243.138.104,4
192.168.11.26,173.243.138.107,3
192.168.11.26,173.243.138.108,3
192.168.11.26,173.243.138.101,2
192.168.11.26,173.243.138.102,2
192.168.11.26,acroipm2.adobe.com,2
192.168.11.26,flexibleplan.com,2
192.168.11.26,ocsp.usertrust.com,2
192.168.11.26,status.rapidssl.com,2
192.168.11.26,www.google-analytics.com,2
192.168.11.26,app.info.pentontech.com,1
192.168.11.26,crl.sca1b.amazontrust.com,1
192.168.11.26,crl.verisign.com,1
192.168.11.26,ctldl.windowsupdate.com,1
192.168.11.26,download.windowsupdate.com,1
192.168.11.26,ocsp.comodoca4.com,1
192.168.11.26,ocsp.trust-provider.com,1
192.168.11.26,s1885539667.t.eloqua.com,1
192.168.11.26,status.thawte.com,1
192.168.11.26,www.msftncsi.com,1
192.168.1.133,fpinv-gfi1001,1079
192.168.1.133,imsappserverprod,87
192.168.1.133,imagesle.postdirect.com,26
192.168.1.133,www.flexibleplan.com,25
192.168.1.133,imsloggingserviceprod,20
192.168.1.133,192.168.1.215,18
192.168.1.133,tile-service.weather.microsoft.com,18
192.168.1.133,ocsp.digicert.com,15
192.168.1.133,portal.flexibleplan.com,9
192.168.1.133,192.168.1.81,8
192.168.1.133,redirector.gvt1.com,8
192.168.1.133,updates.cdc.carbonblack.io,8
192.168.1.133,192.168.1.86,7
192.168.1.133,173.243.138.108,6
192.168.1.133,192.168.1.5,6
192.168.1.133,r1---sn-vgqsknlz.gvt1.com,6
192.168.1.133,11.tlu.dl.delivery.mp.microsoft.com,5
192.168.1.133,acroipm2.adobe.com,5
192.168.1.133,173.243.138.107,4
192.168.1.133,192.168.1.112,4
192.168.1.133,192.168.1.123,4
192.168.1.133,192.168.1.135,4
192.168.1.133,192.168.1.150,4
192.168.1.133,192.168.1.154,4
192.168.1.133,192.168.1.164,4
192.168.1.133,192.168.1.17,4
192.168.1.133,192.168.1.174,4
192.168.1.133,192.168.1.177,4
192.168.1.133,192.168.1.181,4
192.168.1.133,192.168.1.191,4
192.168.1.133,192.168.1.195,4
192.168.1.133,192.168.1.199,4
192.168.1.133,192.168.1.20,4
192.168.1.133,192.168.1.203,4
192.168.1.133,192.168.1.208,4
192.168.1.133,192.168.1.27,4
192.168.1.133,192.168.1.80,4
192.168.1.133,192.168.1.82,4
192.168.1.133,3.tlu.dl.delivery.mp.microsoft.com,4
192.168.1.133,7.tlu.dl.delivery.mp.microsoft.com,4
192.168.1.133,analytics.clickdimensions.com,4
192.168.1.133,ctldl.windowsupdate.com,4
192.168.1.133,dl.delivery.mp.microsoft.com,4
192.168.1.133,email.flexibleplan.com,4
192.168.1.133,executive.flexibleplan.local,4
192.168.1.133,192.168.1.129,3
192.168.1.133,192.168.1.139,3
192.168.1.133,192.168.1.182,3
192.168.1.133,192.168.1.185,3
192.168.1.133,192.168.1.56,3
192.168.1.133,1b.tlu.dl.delivery.mp.microsoft.com,3
192.168.1.133,flexibleplan.com,3
192.168.1.133,11.au.download.windowsupdate.com,2
192.168.1.133,173.243.138.101,2
192.168.1.133,173.243.138.102,2
192.168.1.133,173.243.138.103,2
192.168.1.133,173.243.138.104,2
192.168.1.133,192.168.1.169,2
192.168.1.133,192.168.1.25,2
192.168.1.133,192.168.1.79,2
192.168.1.133,96.45.33.106,2
192.168.1.133,blob.weather.microsoft.com,2
192.168.1.133,links.investmentadviser.org,2
192.168.1.133,media.4at5.net,2
192.168.1.133,ocsp.pki.goog,2
192.168.1.133,r2---sn-vgqsenls.gvt1.com,2
192.168.1.133,token.onelogin.com-token-auth.com,2
192.168.1.133,weather.service.msn.com,2
192.168.1.133,www.google-analytics.com,2
192.168.1.133,192.168.1.211,1
192.168.1.133,<hostname,1
192.168.1.133,emdl.ws.microsoft.com,1
192.168.1.133,o.ss2.us,1
192.168.1.133,ocsp.comodoca.com,1
192.168.1.133,ocsp.comodoca4.com,1
192.168.1.133,ocsp.godaddy.com,1
192.168.1.133,ocsp.rootca1.amazontrust.com,1
192.168.1.133,ocsp.rootg2.amazontrust.com,1
192.168.11.56,fpinv-tfs1002,331
192.168.11.56,fpinv-gfi1001,221
192.168.11.56,imsappserverpostprod,172
192.168.11.56,fpiauthorizationserverpreprod,92
192.168.11.56,imsloggingserviceqa,77
192.168.11.56,imsappserverprod,76
192.168.11.56,api,72
192.168.11.56,analytics.clickdimensions.com,69
192.168.11.56,192.168.11.73,52
192.168.11.56,email.flexibleplan.com,38
192.168.11.56,webpreprodtest,27
192.168.11.56,crl.microsoft.com,15
192.168.11.56,imsloggingserviceprod,11
192.168.11.56,www.flexibleplan.com,10
192.168.11.56,fpinv-sp1001,9
192.168.11.56,pespn.chartbeat.net,9
192.168.11.56,az861674.vo.msecnd.net,7
192.168.11.56,173.243.138.101,6
192.168.11.56,adserver-us.adtech.advertising.com,6
192.168.11.56,fastlane.rubiconproject.com,6
192.168.11.56,redirector.gvt1.com,6
192.168.11.56,a.espncdn.com,5
192.168.11.56,b.scorecardresearch.com,5
192.168.11.56,updates.cdc.carbonblack.io,5
192.168.11.56,www.google.ca,5
192.168.11.56,cdn.espn.com,4
192.168.11.56,pagead2.googlesyndication.com,4
192.168.11.56,r1---sn-vgqsrned.gvt1.com,4
192.168.11.56,tps10201.doubleverify.com,4
192.168.11.56,tps10224.doubleverify.com,4
192.168.11.56,tps10246.doubleverify.com,4
192.168.11.56,tps10265.doubleverify.com,4
192.168.11.56,www.espncricinfo.com,4
192.168.11.56,dpm.demdex.net,3
192.168.11.56,ib.adnxs.com,3
192.168.11.56,mab.chartbeat.com,3
192.168.11.56,tps608.doubleverify.com,3
192.168.11.56,tps619.doubleverify.com,3
192.168.11.56,w88.espn.com,3
192.168.11.56,173.243.138.102,2
192.168.11.56,173.243.138.103,2
192.168.11.56,173.243.138.104,2
192.168.11.56,173.243.138.105,2
192.168.11.56,173.243.138.108,2
192.168.11.56,621014af50f444f896980fa667188259.monitor-eqatec.com,2
192.168.11.56,acroipm2.adobe.com,2
192.168.11.56,autodiscover.flexibleplan.com,2
192.168.11.56,cdn.chuknu.sokrati.com,2
192.168.11.56,cm.everesttech.net,2
192.168.11.56,crl.verisign.com,2
192.168.11.56,dellincca.dell.com,2
192.168.11.56,embed.playbuzz.com,2
192.168.11.56,googleads.g.doubleclick.net,2
192.168.11.56,ocsp.pki.goog,2
192.168.11.56,onefeed.fan.api.espn.com,2
192.168.11.56,r2---sn-vgqsrn7l.gvt1.com,2
192.168.11.56,rtb0.doubleverify.com,2
192.168.11.56,static.clevertap.com,2
192.168.11.56,t.teads.tv,2
192.168.11.56,tps.doubleverify.com,2
192.168.11.56,tps30.doubleverify.com,2
192.168.11.56,tracking.sokrati.com,2
192.168.11.56,tredir.espn.com,2
192.168.11.56,unid.go.com,2
192.168.11.56,www.googletagservices.com,2
192.168.11.56,96.45.33.106,1
192.168.11.56,a.teads.tv,1
192.168.11.56,cdn-gl.imrworldwide.com,1
192.168.11.56,cdn.doubleverify.com,1
192.168.11.56,cdn.unid.go.com,1
192.168.11.56,ctldl.windowsupdate.com,1
192.168.11.56,df-staging.dell.com,1
192.168.11.56,fastcast.semfs.engsvc.go.com,1
192.168.11.56,fcast.espncdn.com,1
192.168.11.56,m.c.lnkd.licdn.com,1
192.168.11.56,ocsp.digicert.com,1
192.168.11.56,ocsp.godaddy.com,1
192.168.11.56,officeredir.microsoft.com,1
192.168.11.56,pixel.playbuzz.com,1
192.168.11.56,support.content.office.microsoft.com,1
192.168.11.56,sync.teads.tv,1
192.168.11.56,www.msftncsi.com,1
192.168.11.150,192.168.1.27,340
192.168.11.150,fpinv-gfi1001,240
192.168.11.150,ocsp.digicert.com,220
192.168.11.150,ocsp.pki.goog,123
192.168.11.150,ocsp.godaddy.com,87
192.168.11.150,email.flexibleplan.com,70
192.168.11.150,ocsp.sca1b.amazontrust.com,49
192.168.11.150,www.horacemann.com,48
192.168.11.150,ocsp.comodoca.com,33
192.168.11.150,detectportal.firefox.com,26
192.168.11.150,tile-service.weather.microsoft.com,20
192.168.11.150,updates.cdc.carbonblack.io,20
192.168.11.150,status.rapidssl.com,15
192.168.11.150,app.purecars.com,14
192.168.11.150,www.purecars.com,12
192.168.11.150,ocsp.trustwave.com,9
192.168.11.150,status.geotrust.com,9
192.168.11.150,horacemann.actonservice.com,7
192.168.11.150,ocsp.starfieldtech.com,7
192.168.11.150,ocsp2.globalsign.com,6
192.168.11.150,purecars.com,6
192.168.11.150,ctldl.windowsupdate.com,5
192.168.11.150,emdl.ws.microsoft.com,5
192.168.11.150,ocsp.int-x3.letsencrypt.org,5
192.168.11.150,www.newyorklife.com,4
192.168.11.150,bcp.crwdcntrl.net,3
